27,D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\center_2020_06_10_00_02_45_017.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\left_2020_06_10_00_02_45_017.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\right_2020_06_10_00_02_45_017.jpg,0.0,1.0,0,27.51858,"[28.401790000000002, 27.51858, 26.57753, 25.627, 24.66988, 23.70151, 22.745929999999998, 21.76569, 20.84571, 19.65289]","[0, 0, 1]"
28,D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\center_2020_06_10_00_02_45_120.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\left_2020_06_10_00_02_45_120.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\right_2020_06_10_00_02_45_120.jpg,-0.2980542,1.0,0,28.401790000000002,"[29.3062, 28.401790000000002, 27.51858, 26.57753, 25.627, 24.66988, 23.70151, 22.745929999999998, 21.76569, 20.84571]","[0, 0, 1]"
29,D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\center_2020_06_10_00_02_45_224.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\left_2020_06_10_00_02_45_224.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\right_2020_06_10_00_02_45_224.jpg,-0.07888168,1.0,0,29.3062,"[30.19165, 29.3062, 28.401790000000002, 27.51858, 26.57753, 25.627, 24.66988, 23.70151, 22.745929999999998, 21.76569]","[0, 0, 1]"
30,D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\center_2020_06_10_00_02_45_328.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\left_2020_06_10_00_02_45_328.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\right_2020_06_10_00_02_45_328.jpg,0.0,1.0,0,30.19165,"[30.186329999999998, 30.19165, 29.3062, 28.401790000000002, 27.51858, 26.57753, 25.627, 24.66988, 23.70151, 22.745929999999998]","[0, 0, 1]"
31,D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\center_2020_06_10_00_02_45_430.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\left_2020_06_10_00_02_45_430.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\right_2020_06_10_00_02_45_430.jpg,-0.144288,1.0,0,30.186329999999998,"[30.151459999999997, 30.186329999999998, 30.19165, 29.3062, 28.401790000000002, 27.51858, 26.57753, 25.627, 24.66988, 23.70151]","[0, 0, 1]"
32,D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\center_2020_06_10_00_02_45_531.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\left_2020_06_10_00_02_45_531.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\right_2020_06_10_00_02_45_531.jpg,-0.4478637,1.0,0,30.151459999999997,"[30.128109999999996, 30.151459999999997, 30.186329999999998, 30.19165, 29.3062, 28.401790000000002, 27.51858, 26.57753, 25.627, 24.66988]","[0, 0, 1]"
33,D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\center_2020_06_10_00_02_45_635.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\left_2020_06_10_00_02_45_635.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\right_2020_06_10_00_02_45_635.jpg,-0.6666462,1.0,0,30.128109999999996,"[30.194020000000002, 30.128109999999996, 30.151459999999997, 30.186329999999998, 30.19165, 29.3062, 28.401790000000002, 27.51858, 26.57753, 25.627]","[0, 0, 1]"
34,D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\center_2020_06_10_00_02_45_735.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\left_2020_06_10_00_02_45_735.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\right_2020_06_10_00_02_45_735.jpg,-0.3589263,1.0,0,30.194020000000002,"[30.19012, 30.194020000000002, 30.128109999999996, 30.151459999999997, 30.186329999999998, 30.19165, 29.3062, 28.401790000000002, 27.51858, 26.57753]","[0, 0, 1]"
35,D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\center_2020_06_10_00_02_45_838.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\left_2020_06_10_00_02_45_838.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\right_2020_06_10_00_02_45_838.jpg,-0.06466381,1.0,0,30.19012,"[30.1907, 30.19012, 30.194020000000002, 30.128109999999996, 30.151459999999997, 30.186329999999998, 30.19165, 29.3062, 28.401790000000002, 27.51858]","[0, 0, 1]"
36,D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\center_2020_06_10_00_02_45_940.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\left_2020_06_10_00_02_45_940.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\right_2020_06_10_00_02_45_940.jpg,0.0,1.0,0,30.1907,"[30.187170000000002, 30.1907, 30.19012, 30.194020000000002, 30.128109999999996, 30.151459999999997, 30.186329999999998, 30.19165, 29.3062, 28.401790000000002]","[0, 0, 1]"
37,D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\center_2020_06_10_00_02_46_043.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\left_2020_06_10_00_02_46_043.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\right_2020_06_10_00_02_46_043.jpg,0.0648222,1.0,0,30.187170000000002,"[30.15075, 30.187170000000002, 30.1907, 30.19012, 30.194020000000002, 30.128109999999996, 30.151459999999997, 30.186329999999998, 30.19165, 29.3062]","[0, 1, 0]"
38,D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\center_2020_06_10_00_02_46_147.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\left_2020_06_10_00_02_46_147.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\right_2020_06_10_00_02_46_147.jpg,0.43125690000000005,1.0,0,30.15075,"[30.1916, 30.15075, 30.187170000000002, 30.1907, 30.19012, 30.194020000000002, 30.128109999999996, 30.151459999999997, 30.186329999999998, 30.19165]","[0, 1, 0]"
39,D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\center_2020_06_10_00_02_46_252.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\left_2020_06_10_00_02_46_252.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\right_2020_06_10_00_02_46_252.jpg,0.1315575,1.0,0,30.1916,"[30.189190000000004, 30.1916, 30.15075, 30.187170000000002, 30.1907, 30.19012, 30.194020000000002, 30.128109999999996, 30.151459999999997, 30.186329999999998]","[0, 1, 0]"
40,D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\center_2020_06_10_00_02_46_352.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\left_2020_06_10_00_02_46_352.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\right_2020_06_10_00_02_46_352.jpg,0.0,1.0,0,30.189190000000004,"[30.19023, 30.189190000000004, 30.1916, 30.15075, 30.187170000000002, 30.1907, 30.19012, 30.194020000000002, 30.128109999999996, 30.151459999999997]","[0, 1, 0]"
41,D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\center_2020_06_10_00_02_46_454.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\left_2020_06_10_00_02_46_454.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\right_2020_06_10_00_02_46_454.jpg,0.0,1.0,0,30.19023,"[30.1904, 30.19023, 30.189190000000004, 30.1916, 30.15075, 30.187170000000002, 30.1907, 30.19012, 30.194020000000002, 30.128109999999996]","[0, 1, 0]"
42,D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\center_2020_06_10_00_02_46_556.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\left_2020_06_10_00_02_46_556.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\right_2020_06_10_00_02_46_556.jpg,0.0,1.0,0,30.1904,"[30.17065, 30.1904, 30.19023, 30.189190000000004, 30.1916, 30.15075, 30.187170000000002, 30.1907, 30.19012, 30.194020000000002]","[0, 1, 0]"
43,D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\center_2020_06_10_00_02_46_657.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\left_2020_06_10_00_02_46_657.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\right_2020_06_10_00_02_46_657.jpg,-0.2742684,1.0,0,30.17065,"[30.14783, 30.17065, 30.1904, 30.19023, 30.189190000000004, 30.1916, 30.15075, 30.187170000000002, 30.1907, 30.19012]","[0, 1, 0]"
44,D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\center_2020_06_10_00_02_46_759.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\left_2020_06_10_00_02_46_759.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\right_2020_06_10_00_02_46_759.jpg,-0.4868785,1.0,0,30.14783,"[30.192790000000002, 30.14783, 30.17065, 30.1904, 30.19023, 30.189190000000004, 30.1916, 30.15075, 30.187170000000002, 30.1907]","[0, 1, 0]"
45,D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\center_2020_06_10_00_02_46_862.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\left_2020_06_10_00_02_46_862.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\right_2020_06_10_00_02_46_862.jpg,-0.179538,1.0,0,30.192790000000002,"[30.187790000000003, 30.192790000000002, 30.14783, 30.17065, 30.1904, 30.19023, 30.189190000000004, 30.1916, 30.15075, 30.187170000000002]","[0, 1, 0]"
46,D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\center_2020_06_10_00_02_46_963.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\left_2020_06_10_00_02_46_963.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\right_2020_06_10_00_02_46_963.jpg,0.0,1.0,0,30.187790000000003,"[30.190379999999998, 30.187790000000003, 30.192790000000002, 30.14783, 30.17065, 30.1904, 30.19023, 30.189190000000004, 30.1916, 30.15075]","[0, 1, 0]"
47,D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\center_2020_06_10_00_02_47_064.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\left_2020_06_10_00_02_47_064.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\right_2020_06_10_00_02_47_064.jpg,0.0,1.0,0,30.190379999999998,"[30.19027, 30.190379999999998, 30.187790000000003, 30.192790000000002, 30.14783, 30.17065, 30.1904, 30.19023, 30.189190000000004, 30.1916]","[0, 1, 0]"
48,D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\center_2020_06_10_00_02_47_165.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\left_2020_06_10_00_02_47_165.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\right_2020_06_10_00_02_47_165.jpg,0.0,1.0,0,30.19027,"[30.190240000000003, 30.19027, 30.190379999999998, 30.187790000000003, 30.192790000000002, 30.14783, 30.17065, 30.1904, 30.19023, 30.189190000000004]","[0, 1, 0]"
49,D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\center_2020_06_10_00_02_47_267.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\left_2020_06_10_00_02_47_267.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\right_2020_06_10_00_02_47_267.jpg,0.0,1.0,0,30.190240000000003,"[30.190240000000003, 30.190240000000003, 30.19027, 30.190379999999998, 30.187790000000003, 30.192790000000002, 30.14783, 30.17065, 30.1904, 30.19023]","[0, 1, 0]"
50,D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\center_2020_06_10_00_02_47_368.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\left_2020_06_10_00_02_47_368.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\right_2020_06_10_00_02_47_368.jpg,0.0,1.0,0,30.190240000000003,"[30.18648, 30.190240000000003, 30.190240000000003, 30.19027, 30.190379999999998, 30.187790000000003, 30.192790000000002, 30.14783, 30.17065, 30.1904]","[0, 1, 0]"
51,D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\center_2020_06_10_00_02_47_469.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\left_2020_06_10_00_02_47_469.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\right_2020_06_10_00_02_47_469.jpg,-0.11634749999999999,1.0,0,30.18648,"[30.187479999999997, 30.18648, 30.190240000000003, 30.190240000000003, 30.19027, 30.190379999999998, 30.187790000000003, 30.192790000000002, 30.14783, 30.17065]","[0, 1, 0]"
52,D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\center_2020_06_10_00_02_47_570.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\left_2020_06_10_00_02_47_570.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\right_2020_06_10_00_02_47_570.jpg,-0.1564161,1.0,0,30.187479999999997,"[30.1898, 30.187479999999997, 30.18648, 30.190240000000003, 30.190240000000003, 30.19027, 30.190379999999998, 30.187790000000003, 30.192790000000002, 30.14783]","[0, 1, 0]"
53,D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\center_2020_06_10_00_02_47_673.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\left_2020_06_10_00_02_47_673.jpg, D:\Graduation project\Udacity simulator\IMG\modified\trail\IMG\right_2020_06_10_00_02_47_673.jpg,0.0,1.0,0,30.1898,"[30.18886, 30.1898, 30.187479999999997, 30.18648, 30.190240000000003, 30.190240000000003, 30.19027, 30.190379999999998, 30.187790000000003, 30.192790000000002]","[0, 1, 0]"
